id;clasificacion_uso_espectro;titulo_id;titulo_type;created_at;updated_at
13849;uso_comercial;9883;ConsecionAnterior;2016-07-11 21:12:39.783;2016-07-11 21:12:39.783
13850;no_aplica;9884;ConsecionAnterior;2016-07-11 21:13:51.033;2016-07-11 21:13:51.033
13851;no_aplica;9885;ConsecionAnterior;2016-07-11 21:14:51.097;2016-07-11 21:14:51.097
13852;no_aplica;9886;ConsecionAnterior;2016-07-11 21:17:06.253;2016-07-11 21:17:06.253
13853;no_aplica;9887;ConsecionAnterior;2016-07-11 21:18:03.657;2016-07-11 21:18:03.657
13854;no_aplica;9888;ConsecionAnterior;2016-07-11 21:18:56.487;2016-07-11 21:18:56.487
13855;no_aplica;9889;ConsecionAnterior;2016-07-11 21:19:52.377;2016-07-11 21:19:52.377
13856;uso_comercial;9890;ConsecionAnterior;2016-07-11 21:20:47.643;2016-07-11 21:20:47.643
13857;no_aplica;9891;ConsecionAnterior;2016-07-11 21:21:37.580;2016-07-11 21:21:37.580
13858;uso_comercial;9892;ConsecionAnterior;2016-07-11 21:23:04.177;2016-07-11 21:23:04.177
13859;no_aplica;9893;ConsecionAnterior;2016-07-11 21:23:44.910;2016-07-11 21:23:44.910
13860;no_aplica;9894;ConsecionAnterior;2016-07-11 21:24:21.753;2016-07-11 21:24:21.753
13861;no_aplica;9895;ConsecionAnterior;2016-07-11 21:25:27.363;2016-07-11 21:25:27.363
13862;uso_comercial;9896;ConsecionAnterior;2016-07-11 21:26:16.643;2016-07-11 21:26:16.643
13863;uso_comercial;9897;ConsecionAnterior;2016-07-11 21:27:11.643;2016-07-11 21:27:11.643
13864;no_aplica;9898;ConsecionAnterior;2016-07-11 21:30:13.973;2016-07-11 21:30:13.973
13865;no_aplica;9899;ConsecionAnterior;2016-07-11 21:30:29.817;2016-07-11 21:30:29.817
13866;no_aplica;9900;ConsecionAnterior;2016-07-11 21:31:29.910;2016-07-11 21:31:29.910
13867;uso_comercial;9901;ConsecionAnterior;2016-07-11 21:31:54.737;2016-07-11 21:31:54.737
13868;no_aplica;9902;ConsecionAnterior;2016-07-11 21:33:01.177;2016-07-11 21:33:01.177
13869;uso_comercial;9903;ConsecionAnterior;2016-07-11 21:33:27.520;2016-07-11 21:33:27.520
13870;no_aplica;9904;ConsecionAnterior;2016-07-11 21:34:20.537;2016-07-11 21:34:20.537
13871;uso_comercial;9905;ConsecionAnterior;2016-07-11 21:34:49.223;2016-07-11 21:34:49.223
13872;uso_comercial;9906;ConsecionAnterior;2016-07-11 21:35:14.847;2016-07-11 21:35:14.847
13873;no_aplica;9907;ConsecionAnterior;2016-07-11 21:36:08.193;2016-07-11 21:36:08.193
13874;uso_comercial;9908;ConsecionAnterior;2016-07-11 21:36:24.943;2016-07-11 21:36:24.943
13877;uso_comercial;9911;ConsecionAnterior;2016-07-11 21:38:41.800;2016-07-11 21:38:41.800
13878;no_aplica;9912;ConsecionAnterior;2016-07-11 21:39:42.287;2016-07-11 21:39:42.287
13879;no_aplica;9913;ConsecionAnterior;2016-07-11 21:41:01.007;2016-07-11 21:41:01.007
13880;no_aplica;9914;ConsecionAnterior;2016-07-11 21:41:02.757;2016-07-11 21:41:02.757
13881;uso_comercial;9915;ConsecionAnterior;2016-07-11 21:41:53.660;2016-07-11 21:41:53.660
13882;no_aplica;9916;ConsecionAnterior;2016-07-11 21:41:55.020;2016-07-11 21:41:55.020
13883;uso_comercial;9917;ConsecionAnterior;2016-07-11 21:42:28.757;2016-07-11 21:42:28.757
13884;uso_comercial;9918;ConsecionAnterior;2016-07-11 21:43:05.957;2016-07-11 21:43:05.957
13885;uso_comercial;9919;ConsecionAnterior;2016-07-11 21:43:27.363;2016-07-11 21:43:27.363
13886;uso_comercial;9920;ConsecionAnterior;2016-07-11 21:43:59.957;2016-07-11 21:43:59.957
13887;uso_comercial;9921;ConsecionAnterior;2016-07-11 21:44:34.770;2016-07-11 21:44:34.770
13888;no_aplica;9922;ConsecionAnterior;2016-07-11 21:45:21.630;2016-07-11 21:45:21.630
13890;no_aplica;9924;ConsecionAnterior;2016-07-12 14:49:29.643;2016-07-12 14:49:29.643
13892;no_aplica;9926;ConsecionAnterior;2016-07-12 14:57:05.613;2016-07-12 14:57:05.613
13898;uso_oficial;9932;ConsecionAnterior;2016-07-12 16:37:27.937;2016-07-12 16:37:27.937
13900;no_aplica;9934;ConsecionAnterior;2016-07-12 17:18:38.083;2016-07-12 17:18:38.083
13904;uso_comercial;9938;ConsecionAnterior;2016-07-12 17:36:53.867;2016-07-12 17:36:53.867
13907;uso_oficial;9941;ConsecionAnterior;2016-07-12 18:06:37.107;2016-07-12 18:06:37.107
13908;uso_oficial;9942;ConsecionAnterior;2016-07-12 18:08:41.607;2016-07-12 18:08:41.607
13910;uso_comercial;9944;ConsecionAnterior;2016-07-12 19:16:31.237;2016-07-12 19:16:31.237
13915;uso_comercial;9949;ConsecionAnterior;2016-07-12 20:20:30.057;2016-07-12 20:20:30.057
13918;uso_comercial;9952;ConsecionAnterior;2016-07-12 20:27:09.933;2016-07-12 20:27:09.933
13919;uso_comercial;9953;ConsecionAnterior;2016-07-12 20:28:35.403;2016-07-12 20:28:35.403
13921;uso_comercial;9955;ConsecionAnterior;2016-07-12 20:40:36.403;2016-07-12 20:40:36.403
13922;uso_comercial;9956;ConsecionAnterior;2016-07-12 20:42:17.670;2016-07-12 20:42:17.670
13923;uso_comercial;9957;ConsecionAnterior;2016-07-12 20:53:32.610;2016-07-12 20:53:32.610
13924;uso_comercial;9958;ConsecionAnterior;2016-07-12 21:02:54.000;2016-07-12 21:02:54.000
13925;uso_comercial;9959;ConsecionAnterior;2016-07-12 21:09:33.330;2016-07-12 21:09:33.330
13926;uso_comercial;9960;ConsecionAnterior;2016-07-12 21:17:38.613;2016-07-12 21:17:38.613
13928;uso_comercial;9962;ConsecionAnterior;2016-07-12 21:29:03.893;2016-07-12 21:29:03.893
13929;uso_comercial;9963;ConsecionAnterior;2016-07-12 21:37:55.240;2016-07-12 21:37:55.240
13930;no_aplica;9964;ConsecionAnterior;2016-07-12 22:06:34.163;2016-07-12 22:06:34.163
13931;no_aplica;9965;ConsecionAnterior;2016-07-12 22:12:26.493;2016-07-12 22:12:26.493
13933;uso_comercial;9967;ConsecionAnterior;2016-07-12 22:35:24.903;2016-07-12 22:35:24.903
13934;uso_comercial;9968;ConsecionAnterior;2016-07-12 22:38:09.043;2016-07-12 22:38:09.043
13935;uso_comercial;9969;ConsecionAnterior;2016-07-12 22:48:42.200;2016-07-12 22:48:42.200
13936;uso_comercial;9970;ConsecionAnterior;2016-07-12 22:56:03.123;2016-07-12 22:56:03.123
13937;uso_comercial;9971;ConsecionAnterior;2016-07-12 23:16:01.377;2016-07-12 23:16:01.377
13939;uso_oficial;9973;ConsecionAnterior;2016-07-13 14:56:23.283;2016-07-13 14:56:23.283
13940;no_aplica;9974;ConsecionAnterior;2016-07-13 15:35:41.053;2016-07-13 15:35:41.053
13942;no_aplica;9976;ConsecionAnterior;2016-07-13 15:43:53.007;2016-07-13 15:43:53.007
13943;no_aplica;9977;ConsecionAnterior;2016-07-13 15:47:13.133;2016-07-13 15:47:13.133
13944;no_aplica;9978;ConsecionAnterior;2016-07-13 15:58:10.743;2016-07-13 15:58:10.743
13945;no_aplica;9979;ConsecionAnterior;2016-07-13 16:00:25.070;2016-07-13 16:00:25.070
13946;no_aplica;9980;ConsecionAnterior;2016-07-13 16:02:44.197;2016-07-13 16:02:44.197
13947;uso_oficial;9981;ConsecionAnterior;2016-07-13 16:44:02.717;2016-07-13 16:44:02.717
13950;uso_oficial;9984;ConsecionAnterior;2016-07-13 17:05:43.173;2016-07-13 17:05:43.173
13952;uso_oficial;9986;ConsecionAnterior;2016-07-13 17:17:25.033;2016-07-13 17:17:25.033
13953;no_aplica;9987;ConsecionAnterior;2016-07-13 17:25:23.033;2016-07-13 17:25:23.033
13954;uso_comercial;9988;ConsecionAnterior;2016-07-13 19:25:50.470;2016-07-13 19:25:50.470
13957;uso_comercial;9991;ConsecionAnterior;2016-07-13 20:58:14.920;2016-07-13 20:58:14.920
13958;no_aplica;9992;ConsecionAnterior;2016-07-13 21:09:42.483;2016-07-13 21:09:42.483
13959;uso_comercial;9993;ConsecionAnterior;2016-07-13 21:25:34.687;2016-07-13 21:25:34.687
13960;uso_comercial;9994;ConsecionAnterior;2016-07-13 21:28:54.720;2016-07-13 21:28:54.720
13961;uso_comercial;9995;ConsecionAnterior;2016-07-14 14:51:42.717;2016-07-14 14:51:42.717
13962;uso_comercial;9996;ConsecionAnterior;2016-07-14 16:30:16.463;2016-07-14 16:30:16.463
13963;uso_comercial;9997;ConsecionAnterior;2016-07-14 16:32:57.010;2016-07-14 16:32:57.010
13964;uso_comercial;9998;ConsecionAnterior;2016-07-14 16:38:42.543;2016-07-14 16:38:42.543
13965;uso_no_comercial;3777;Permiso;2016-07-14 19:49:48.300;2016-07-14 19:49:48.300
13966;no_aplica;9999;ConsecionAnterior;2016-07-14 20:02:06.770;2016-07-14 20:02:06.770
13967;uso_comercial;10000;ConsecionAnterior;2016-07-14 21:34:55.297;2016-07-14 21:34:55.297
13968;uso_comercial;10001;ConsecionAnterior;2016-07-14 21:35:29.983;2016-07-14 21:35:29.983
13969;uso_comercial;10002;ConsecionAnterior;2016-07-14 21:36:02.343;2016-07-14 21:36:02.343
13970;uso_comercial;10003;ConsecionAnterior;2016-07-14 21:37:05.373;2016-07-14 21:37:05.373
13971;uso_comercial;10004;ConsecionAnterior;2016-07-14 21:37:49.310;2016-07-14 21:37:49.310
13973;uso_no_comercial;3779;Permiso;2016-07-15 21:09:42.447;2016-07-15 21:09:42.447
13977;uso_no_comercial;3783;Permiso;2016-07-15 21:41:26.607;2016-07-15 21:41:26.607
13994;uso_no_comercial;3800;Permiso;2016-07-15 23:12:05.773;2016-07-15 23:12:05.773
14000;uso_no_comercial;3806;Permiso;2016-07-18 15:34:14.533;2016-07-18 15:34:14.533
14001;no_aplica;10005;ConsecionAnterior;2016-07-19 16:31:37.953;2016-07-19 16:31:37.953
14002;no_aplica;10006;ConsecionAnterior;2016-07-19 17:44:48.823;2016-07-19 17:44:48.823
14003;no_aplica;10007;ConsecionAnterior;2016-07-19 17:48:14.167;2016-07-19 17:48:14.167
14004;uso_comercial;10008;ConsecionAnterior;2016-07-20 14:53:20.017;2016-07-20 14:53:20.017
14005;uso_comercial;10009;ConsecionAnterior;2016-07-20 16:45:31.000;2016-07-20 16:45:31.000
14009;uso_no_comercial;3810;Permiso;2016-08-01 17:52:32.983;2016-08-01 17:52:32.983
14011;uso_no_comercial;3812;Permiso;2016-08-01 18:26:19.660;2016-08-01 18:26:19.660
14012;no_aplica;1186;ConcesionDirect;2016-08-03 15:18:11.143;2016-08-03 15:18:11.143
14014;uso_comercial;10011;ConsecionAnterior;2016-08-03 16:25:23.590;2016-08-03 16:25:23.590
14015;uso_oficial;10012;ConsecionAnterior;2016-08-03 16:29:20.293;2016-08-03 16:29:20.293
14017;no_aplica;1187;ConcesionDirect;2016-08-03 16:43:02.670;2016-08-03 16:43:02.670
14018;no_aplica;1188;ConcesionDirect;2016-08-03 17:16:54.440;2016-08-03 17:16:54.440
14021;uso_comercial;10016;ConsecionAnterior;2016-08-03 17:46:22.833;2016-08-03 17:46:22.833
14022;uso_comercial;10017;ConsecionAnterior;2016-08-03 18:09:05.007;2016-08-03 18:09:05.007
14023;no_aplica;1189;ConcesionDirect;2016-08-03 19:11:59.093;2016-08-03 19:11:59.093
14024;uso_comercial;10018;ConsecionAnterior;2016-08-03 19:19:33.030;2016-08-03 19:19:33.030
14025;uso_comercial;10019;ConsecionAnterior;2016-08-03 19:32:31.127;2016-08-03 19:32:31.127
14026;uso_comercial;10020;ConsecionAnterior;2016-08-03 20:09:02.067;2016-08-03 20:09:02.067
14028;no_aplica;1190;ConcesionDirect;2016-08-03 20:32:30.523;2016-08-03 20:32:30.523
14031;uso_oficial;1191;ConcesionDirect;2016-08-03 20:50:37.933;2016-08-03 20:50:37.933
14032;no_aplica;1192;ConcesionDirect;2016-08-03 21:24:41.233;2016-08-03 21:24:41.233
14033;uso_comercial;1193;ConcesionDirect;2016-08-03 21:37:14.687;2016-08-03 21:37:14.687
14034;uso_comercial;10024;ConsecionAnterior;2016-08-03 21:49:05.657;2016-08-03 21:49:05.657
14035;uso_comercial;10025;ConsecionAnterior;2016-08-03 21:51:58.173;2016-08-03 21:51:58.173
14036;no_aplica;1194;ConcesionDirect;2016-08-04 14:24:19.917;2016-08-04 14:24:19.917
14037;no_aplica;1195;ConcesionDirect;2016-08-04 14:26:42.557;2016-08-04 14:26:42.557
14038;uso_comercial;10026;ConsecionAnterior;2016-08-04 14:35:20.103;2016-08-04 14:35:20.103
14039;uso_comercial;10027;ConsecionAnterior;2016-08-04 14:46:47.060;2016-08-04 14:46:47.060
14040;no_aplica;1196;ConcesionDirect;2016-08-04 14:55:35.340;2016-08-04 14:55:35.340
14041;no_aplica;1197;ConcesionDirect;2016-08-04 15:30:08.253;2016-08-04 15:30:08.253
14043;uso_oficial;1198;ConcesionDirect;2016-08-04 16:51:01.683;2016-08-04 16:51:01.683
14045;no_aplica;10030;ConsecionAnterior;2016-08-04 17:19:30.047;2016-08-04 17:19:30.047
14046;uso_oficial;3813;Permiso;2016-08-04 17:32:36.937;2016-08-04 17:32:36.937
14047;uso_no_comercial;3814;Permiso;2016-08-04 17:52:12.503;2016-08-04 17:52:12.503
14052;no_aplica;10035;ConsecionAnterior;2016-08-04 19:42:10.983;2016-08-04 19:42:10.983
14055;no_aplica;10038;ConsecionAnterior;2016-08-04 20:03:31.283;2016-08-04 20:03:31.283
14056;no_aplica;10039;ConsecionAnterior;2016-08-04 20:10:53.097;2016-08-04 20:10:53.097
14058;no_aplica;10041;ConsecionAnterior;2016-08-04 20:33:06.227;2016-08-04 20:33:06.227
14059;no_aplica;10042;ConsecionAnterior;2016-08-04 20:49:48.663;2016-08-04 20:49:48.663
14060;uso_comercial;10043;ConsecionAnterior;2016-08-04 21:17:15.230;2016-08-04 21:17:15.230
14061;no_aplica;3815;Permiso;2016-08-04 21:17:40.480;2016-08-04 21:17:40.480
14062;no_aplica;1199;ConcesionDirect;2016-08-04 21:24:28.717;2016-08-04 21:24:28.717
14065;uso_oficial;1200;ConcesionDirect;2016-08-04 21:40:57.513;2016-08-04 21:40:57.513
14067;uso_no_comercial;3817;Permiso;2016-08-08 18:16:29.790;2016-08-08 18:16:29.790
14069;uso_no_comercial;3819;Permiso;2016-08-16 14:51:56.267;2016-08-16 14:51:56.267
14070;uso_no_comercial;3820;Permiso;2016-08-16 15:09:06.223;2016-08-16 15:09:06.223
14071;uso_no_comercial;3821;Permiso;2016-08-16 15:31:47.647;2016-08-16 15:31:47.647
14072;uso_no_comercial;3822;Permiso;2016-08-16 16:15:50.760;2016-08-16 16:15:50.760
14073;uso_no_comercial;3823;Permiso;2016-08-16 17:01:36.393;2016-08-16 17:01:36.393
14077;uso_no_comercial;3827;Permiso;2016-08-16 20:09:21.477;2016-08-16 20:09:21.477
14081;uso_no_comercial;3831;Permiso;2016-08-16 21:31:27.750;2016-08-16 21:31:27.750
14082;uso_no_comercial;3832;Permiso;2016-08-16 21:55:53.223;2016-08-16 21:55:53.223
14083;uso_no_comercial;3833;Permiso;2016-08-19 15:59:01.140;2016-08-19 15:59:01.140
14086;uso_no_comercial;3836;Permiso;2016-08-19 16:39:56.660;2016-08-19 16:39:56.660
14087;uso_no_comercial;3837;Permiso;2016-08-19 16:52:18.163;2016-08-19 16:52:18.163
14088;uso_no_comercial;3838;Permiso;2016-08-19 18:02:58.047;2016-08-19 18:02:58.047
14089;uso_no_comercial;3839;Permiso;2016-08-19 21:45:04.183;2016-08-19 21:45:04.183
14090;uso_no_comercial;3840;Permiso;2016-08-22 14:52:57.573;2016-08-22 14:52:57.573
14091;uso_no_comercial;3841;Permiso;2016-08-22 15:30:26.030;2016-08-22 15:30:26.030
14093;uso_no_comercial;3843;Permiso;2016-08-22 15:55:14.970;2016-08-22 15:55:14.970
14094;uso_no_comercial;3844;Permiso;2016-08-22 16:07:09.693;2016-08-22 16:07:09.693
14095;uso_no_comercial;3845;Permiso;2016-08-22 16:31:55.570;2016-08-22 16:31:55.570
14096;uso_no_comercial;3846;Permiso;2016-08-22 21:36:20.793;2016-08-22 21:36:20.793
14097;uso_no_comercial;3847;Permiso;2016-08-22 21:43:38.200;2016-08-22 21:43:38.200
14098;uso_no_comercial;3848;Permiso;2016-08-22 21:59:25.217;2016-08-22 21:59:25.217
14101;uso_no_comercial;3851;Permiso;2016-08-23 18:03:01.387;2016-08-23 18:03:01.387
14102;uso_no_comercial;3852;Permiso;2016-08-23 20:15:57.577;2016-08-23 20:15:57.577
14103;uso_no_comercial;3853;Permiso;2016-08-23 20:35:01.077;2016-08-23 20:35:01.077
14104;uso_comercial;10046;ConsecionAnterior;2016-08-23 20:48:17.673;2016-08-23 20:48:17.673
14105;uso_no_comercial;1201;ConcesionDirect;2016-08-23 21:47:32.787;2016-08-23 21:47:32.787
14106;uso_comercial;1202;ConcesionDirect;2016-08-23 21:54:34.180;2016-08-23 21:54:34.180
14110;uso_no_comercial;3857;Permiso;2016-08-25 16:49:55.840;2016-08-25 16:49:55.840
14111;uso_no_comercial;3858;Permiso;2016-08-25 16:50:35.717;2016-08-25 16:50:35.717
14112;uso_no_comercial;3859;Permiso;2016-08-25 16:53:47.687;2016-08-25 16:53:47.687
14116;uso_no_comercial;3863;Permiso;2016-08-25 16:57:50.920;2016-08-25 16:57:50.920
14117;uso_no_comercial;3864;Permiso;2016-08-25 16:58:36.000;2016-08-25 16:58:36.000
14118;uso_no_comercial;3865;Permiso;2016-08-25 16:58:58.967;2016-08-25 16:58:58.967
14120;uso_no_comercial;3867;Permiso;2016-08-25 17:02:46.703;2016-08-25 17:02:46.703
14121;uso_no_comercial;3868;Permiso;2016-08-25 17:04:15.687;2016-08-25 17:04:15.687
14122;uso_no_comercial;3869;Permiso;2016-08-25 17:40:53.380;2016-08-25 17:40:53.380
14123;uso_no_comercial;3870;Permiso;2016-08-25 17:41:48.143;2016-08-25 17:41:48.143
14124;uso_no_comercial;3871;Permiso;2016-08-25 17:43:15.020;2016-08-25 17:43:15.020
14125;no_aplica;3872;Permiso;2016-08-25 17:44:06.880;2016-08-25 17:44:06.880
14126;uso_no_comercial;3873;Permiso;2016-08-25 17:44:50.473;2016-08-25 17:44:50.473
14127;uso_comercial;10047;ConsecionAnterior;2016-08-26 17:41:26.597;2016-08-26 17:41:26.597
14128;uso_oficial;10048;ConsecionAnterior;2016-08-26 17:48:23.220;2016-08-26 17:48:23.220
14129;uso_comercial;10049;ConsecionAnterior;2016-08-26 17:52:11.127;2016-08-26 17:52:11.127
14132;uso_comercial;10052;ConsecionAnterior;2016-08-26 18:11:21.740;2016-08-26 18:11:21.740
14134;uso_comercial;1204;ConcesionDirect;2016-08-26 22:06:59.330;2016-08-26 22:06:59.330
14137;uso_no_comercial;3876;Permiso;2016-08-29 16:28:05.040;2016-08-29 16:28:05.040
14141;uso_no_comercial;3880;Permiso;2016-08-29 20:11:18.800;2016-08-29 20:11:18.800
14142;uso_no_comercial;3881;Permiso;2016-08-29 20:21:27.113;2016-08-29 20:21:27.113
14145;uso_no_comercial;3884;Permiso;2016-08-29 20:57:38.070;2016-08-29 20:57:38.070
14146;uso_no_comercial;3885;Permiso;2016-08-29 21:11:35.637;2016-08-29 21:11:35.637
14147;uso_no_comercial;3886;Permiso;2016-08-29 21:35:22.153;2016-08-29 21:35:22.153
14154;uso_no_comercial;3893;Permiso;2016-08-30 19:58:40.497;2016-08-30 19:58:40.497
14155;uso_no_comercial;3894;Permiso;2016-08-30 20:10:14.983;2016-08-30 20:10:14.983
14157;uso_comercial;1206;ConcesionDirect;2016-08-30 20:32:13.907;2016-08-30 20:32:13.907
14158;uso_comercial;1207;ConcesionDirect;2016-08-30 20:33:15.640;2016-08-30 20:33:15.640
14159;uso_no_comercial;3895;Permiso;2016-08-30 20:55:53.440;2016-08-30 20:55:53.440
14160;uso_no_comercial;3896;Permiso;2016-08-30 21:01:57.127;2016-08-30 21:01:57.127
14163;uso_no_comercial;3899;Permiso;2016-08-30 21:10:41.490;2016-08-30 21:10:41.490
14164;uso_no_comercial;3900;Permiso;2016-08-31 17:05:59.957;2016-08-31 17:05:59.957
14165;uso_no_comercial;3901;Permiso;2016-08-31 17:12:55.490;2016-08-31 17:12:55.490
14168;uso_no_comercial;3904;Permiso;2016-08-31 17:43:49.337;2016-08-31 17:43:49.337
14169;uso_no_comercial;3905;Permiso;2016-08-31 17:54:50.917;2016-08-31 17:54:50.917
14170;uso_no_comercial;3906;Permiso;2016-08-31 20:17:41.573;2016-08-31 20:17:41.573
14171;uso_no_comercial;3907;Permiso;2016-08-31 20:37:30.483;2016-08-31 20:37:30.483
14172;uso_no_comercial;3908;Permiso;2016-08-31 21:35:20.083;2016-08-31 21:35:20.083
14174;uso_no_comercial;3910;Permiso;2016-08-31 21:46:05.710;2016-08-31 21:46:05.710
14176;uso_no_comercial;3912;Permiso;2016-08-31 21:52:38.600;2016-08-31 21:52:38.600
14177;uso_no_comercial;3913;Permiso;2016-08-31 22:05:38.163;2016-08-31 22:05:38.163
14178;uso_no_comercial;3914;Permiso;2016-09-01 15:21:26.270;2016-09-01 15:21:26.270
14180;uso_no_comercial;3916;Permiso;2016-09-01 16:59:58.673;2016-09-01 16:59:58.673
14181;uso_no_comercial;3917;Permiso;2016-09-01 17:05:04.487;2016-09-01 17:05:04.487
14182;uso_no_comercial;3918;Permiso;2016-09-01 17:37:16.677;2016-09-01 17:37:16.677
14184;uso_no_comercial;3920;Permiso;2016-09-01 20:01:39.240;2016-09-01 20:01:39.240
14185;uso_no_comercial;3921;Permiso;2016-09-01 20:19:22.210;2016-09-01 20:19:22.210
14187;uso_no_comercial;3923;Permiso;2016-09-01 20:40:00.353;2016-09-01 20:40:00.353
14188;uso_no_comercial;3924;Permiso;2016-09-01 20:57:41.373;2016-09-01 20:57:41.373
14189;uso_no_comercial;3925;Permiso;2016-09-01 21:24:50.250;2016-09-01 21:24:50.250
14190;uso_no_comercial;3926;Permiso;2016-09-02 15:16:04.377;2016-09-02 15:16:04.377
14191;uso_no_comercial;3927;Permiso;2016-09-02 15:21:02.737;2016-09-02 15:21:02.737
14192;uso_no_comercial;3928;Permiso;2016-09-02 16:17:20.663;2016-09-02 16:17:20.663
14194;uso_no_comercial;3930;Permiso;2016-09-02 17:52:41.567;2016-09-02 17:52:41.567
14196;uso_no_comercial;3932;Permiso;2016-09-02 21:48:40.360;2016-09-02 21:48:40.360
14197;no_aplica;1208;ConcesionDirect;2016-09-05 15:45:05.593;2016-09-05 15:45:05.593
14202;uso_no_comercial;3937;Permiso;2016-09-05 21:36:02.917;2016-09-05 21:36:02.917
14203;uso_no_comercial;3938;Permiso;2016-09-05 21:41:54.183;2016-09-05 21:41:54.183
14204;uso_no_comercial;3939;Permiso;2016-09-05 21:43:52.307;2016-09-05 21:43:52.307
14205;uso_seguridad_socorro_emergencia;3940;Permiso;2016-09-05 21:50:02.950;2016-09-05 21:50:02.950
14206;uso_no_comercial;3941;Permiso;2016-09-06 17:11:00.097;2016-09-06 17:11:00.097
14210;uso_comercial;10056;ConsecionAnterior;2016-09-06 18:16:23.043;2016-09-06 18:16:23.043
14211;uso_comercial;10057;ConsecionAnterior;2016-09-06 20:51:14.233;2016-09-06 20:51:14.233
14212;uso_comercial;10058;ConsecionAnterior;2016-09-06 21:28:27.770;2016-09-06 21:28:27.770
14215;uso_comercial;1209;ConcesionDirect;2016-09-06 21:58:11.130;2016-09-06 21:58:11.130
14220;uso_oficial;1214;ConcesionDirect;2016-09-07 19:22:33.563;2016-09-07 19:22:33.563
14222;uso_comercial;10062;ConsecionAnterior;2016-09-07 19:38:38.237;2016-09-07 19:38:38.237
14223;no_aplica;1215;ConcesionDirect;2016-09-07 19:44:01.300;2016-09-07 19:44:01.300
14224;no_aplica;1216;ConcesionDirect;2016-09-07 19:51:30.160;2016-09-07 19:51:30.160
14225;no_aplica;1217;ConcesionDirect;2016-09-07 20:02:14.757;2016-09-07 20:02:14.757
14228;uso_no_comercial;3944;Permiso;2016-09-08 15:47:45.020;2016-09-08 15:47:45.020
14229;uso_comercial;10063;ConsecionAnterior;2016-09-08 20:00:05.737;2016-09-08 20:00:05.737
14233;uso_comercial;10066;ConsecionAnterior;2016-09-08 21:06:05.290;2016-09-08 21:06:05.290
14237;uso_no_comercial;3948;Permiso;2016-09-08 21:26:00.450;2016-09-08 21:26:00.450
14238;uso_comercial;10068;ConsecionAnterior;2016-09-08 21:32:31.717;2016-09-08 21:32:31.717
14240;uso_no_comercial;3950;Permiso;2016-09-09 14:59:37.260;2016-09-09 14:59:37.260
14241;uso_no_comercial;3951;Permiso;2016-09-09 15:17:40.403;2016-09-09 15:17:40.403
14242;uso_no_comercial;3952;Permiso;2016-09-09 15:48:07.643;2016-09-09 15:48:07.643
14243;uso_no_comercial;3953;Permiso;2016-09-09 16:47:37.337;2016-09-09 16:47:37.337
14246;uso_no_comercial;3956;Permiso;2016-09-09 17:17:59.370;2016-09-09 17:17:59.370
