id;tipo_frecuencia;ancho_banda_desde;ancho_banda_hasta;unidad_desde;unidad_hasta;espectro_id;created_at;updated_at;desde;hasta;tx_desde;tx_hasta;rx_desde;rx_hasta
8307;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.057;2016-02-22 17:14:06.057;;;12933.00;13199.00;13199.00;12933.00
8308;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.057;2016-02-22 17:14:06.057;;;14581.50;15071.50;15071.50;14581.50
8309;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.070;2016-02-22 17:14:06.070;;;14546.50;15036.50;15036.50;14546.50
8310;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.070;2016-02-22 17:14:06.070;;;14567.50;15057.50;15057.50;14567.50
8311;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.087;2016-02-22 17:14:06.087;;;14896.50;14406.50;14406.50;14896.50
8312;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.087;2016-02-22 17:14:06.087;;;14574.50;15064.50;15064.50;14574.50
8313;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.087;2016-02-22 17:14:06.087;;;15043.50;14553.50;14553.50;15043.50
8314;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.103;2016-02-22 17:14:06.103;;;15029.50;14539.50;14539.50;15029.50
8315;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.103;2016-02-22 17:14:06.103;;;14539.50;15029.50;15029.50;14539.50
8316;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.117;2016-02-22 17:14:06.117;;;14567.50;15057.50;15057.50;14567.50
8317;;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.117;2016-02-22 17:14:06.117;;;14917.50;14427.50;14427.50;14917.50
8318;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.117;2016-02-22 17:14:06.117;;;15036.50;14546.50;14546.50;15036.50
8319;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.133;2016-02-22 17:14:06.133;;;14595.50;15085.50;15085.50;14595.50
8320;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.133;2016-02-22 17:14:06.133;;;14595.50;15085.50;15085.50;14595.50
8321;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.150;2016-02-22 17:14:06.150;;;15085.50;14595.50;14595.50;15085.50
8322;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.150;2016-02-22 17:14:06.150;;;14427.50;14917.50;14917.50;14427.50
8323;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.150;2016-02-22 17:14:06.150;;;14539.50;15029.50;15029.50;14539.50
8324;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.167;2016-02-22 17:14:06.167;;;15057.50;14567.50;14567.50;15057.50
8325;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.167;2016-02-22 17:14:06.167;;;14406.50;14896.50;14896.50;14406.50
8326;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.180;2016-02-22 17:14:06.180;;;15057.50;14567.50;14567.50;15057.50
8327;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.180;2016-02-22 17:14:06.180;;;15071.50;14581.50;14581.50;15071.50
8328;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.180;2016-02-22 17:14:06.180;;;15050.50;14560.50;14560.50;15050.50
8329;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.197;2016-02-22 17:14:06.197;;;14602.50;15092.50;15092.50;14602.50
8330;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.197;2016-02-22 17:14:06.197;;;14539.50;15029.50;15029.50;14539.50
8331;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.197;2016-02-22 17:14:06.197;;;14571.00;15061.00;15061.00;14571.00
8332;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.210;2016-02-22 17:14:06.210;;;11035.00;11565.00;11565.00;11035.00
8333;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.210;2016-02-22 17:14:06.210;;;11565.00;11035.00;11035.00;11565.00
8334;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.227;2016-02-22 17:14:06.227;;;22522.50;21290.50;21290.50;22522.50
8335;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.227;2016-02-22 17:14:06.227;;;22466.50;21234.50;21234.50;22466.50
8336;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.243;2016-02-22 17:14:06.243;;;21227.50;22459.50;22459.50;21227.50
8337;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.243;2016-02-22 17:14:06.243;;;8088.67;7777.35;7777.35;8088.67
8338;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5219;2016-02-22 17:14:06.243;2016-02-22 17:14:06.243;;;8088.67;7777.35;7777.35;8088.67
8339;;NULL;NULL;mhz;NULL;5220;2016-04-04 15:04:40.647;2016-04-04 15:04:40.647;;;34.94949494;;;56.95959595
8340;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5221;2016-05-05 20:25:00.553;2016-05-05 20:25:00.553;;;142,6000;;139,4875;
8341;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5222;2016-05-16 16:26:57.080;2016-05-16 16:26:57.080;;;149.53750;;148.450;
8342;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5222;2016-05-16 16:26:57.113;2016-05-16 16:26:57.113;;;152.40;;149.26250;
8348;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5228;2016-05-16 17:52:49.480;2016-05-16 17:52:49.480;;;422.35;;427.15;
8349;rango_frecuencias;NULL;NULL;mhz;NULL;5229;2016-05-16 17:55:51.497;2016-05-16 17:55:51.497;12884;12891;;;;
8350;rango_frecuencias;NULL;NULL;mhz;NULL;5229;2016-05-16 17:55:51.497;2016-05-16 17:55:51.497;13146;13153;;;;
8423;frecuencia;NULL;NULL;mhz;NULL;5269;2016-05-17 16:01:36.217;2016-05-17 16:01:36.217;;;254.070;;254.070;
8424;frecuencia;NULL;NULL;mhz;NULL;5269;2016-05-17 16:01:36.217;2016-05-17 16:01:36.217;;;259.080;;259.080;
8425;frecuencia;NULL;NULL;mhz;NULL;5269;2016-05-17 16:01:36.233;2016-05-17 16:01:36.233;;;255.660;;255.660;
8426;frecuencia;NULL;NULL;mhz;NULL;5270;2016-05-17 16:06:59.903;2016-05-17 16:06:59.903;;;154.930;;154.930;
8428;frecuencia;NULL;NULL;mhz;NULL;5272;2016-05-17 16:13:20.593;2016-05-17 16:13:20.593;;;460.225;;460.225;
8429;frecuencia;NULL;NULL;mhz;NULL;5272;2016-05-17 16:13:20.593;2016-05-17 16:13:20.593;;;466.975;;466.975;
8443;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5276;2016-05-17 16:33:46.877;2016-05-17 16:33:46.877;;;228.250;;232.850;
8444;frecuencia;NULL;NULL;mhz;NULL;5277;2016-05-17 16:39:40.877;2016-05-17 16:39:40.877;;;260.660;;260.660;
8445;frecuencia;NULL;NULL;mhz;NULL;5277;2016-05-17 16:39:40.877;2016-05-17 16:39:40.877;;;265.660;;265.660;
8446;frecuencia;NULL;NULL;mhz;NULL;5277;2016-05-17 16:39:40.877;2016-05-17 16:39:40.877;;;263.38;;263.38;
8452;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5281;2016-05-17 16:50:52.927;2016-05-17 16:50:52.927;;;259.110;;254.370;
8453;frecuencia;NULL;NULL;mhz;NULL;5281;2016-05-17 16:50:52.927;2016-05-17 16:50:52.927;;;255.930;;255.930;
8480;frecuencia;NULL;NULL;mhz;NULL;5293;2016-05-17 17:27:03.133;2016-05-17 17:27:03.133;;;226.20;;226.20;
8484;frecuencia;NULL;NULL;mhz;NULL;5296;2016-05-17 17:53:53.497;2016-05-17 17:53:53.497;;;234.810;;234.810;
8486;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5298;2016-05-17 18:04:50.450;2016-05-17 18:04:50.450;;;236.430;;231.420;
8488;frecuencia;NULL;NULL;mhz;NULL;5300;2016-05-17 19:22:53.817;2016-05-17 19:22:53.817;;;229.95;;229.95;
8509;frecuencia;NULL;NULL;mhz;NULL;5319;2016-05-17 19:48:13.307;2016-05-17 19:48:13.307;;;26.895;;26.895;
8559;frecuencia;NULL;NULL;mhz;NULL;5356;2016-05-18 14:43:29.737;2016-05-18 14:43:29.737;;;229.35;;229.35;
8562;frecuencia;NULL;NULL;mhz;NULL;5359;2016-05-18 15:02:48.080;2016-05-18 15:02:48.080;;;238.08;;238.08;
8564;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5361;2016-05-18 15:45:47.867;2016-05-18 15:45:47.867;;;423.7250;;429.8750;
8568;frecuencia;NULL;NULL;khz;NULL;5365;2016-05-18 16:02:28.387;2016-05-18 16:02:28.387;;;7.770;;7.770;
8578;frecuencia;NULL;NULL;mhz;NULL;5369;2016-05-18 16:17:38.370;2016-05-18 16:17:38.370;;;469.48;;469.48;
8580;frecuencia;NULL;NULL;mhz;NULL;5371;2016-05-18 16:21:34.543;2016-05-18 16:21:34.543;;;239.280;;239.280;
8588;frecuencia;NULL;NULL;khz;NULL;5377;2016-05-18 16:44:52.047;2016-05-18 16:44:52.047;;;7.680;;7.680;
8599;frecuencia;NULL;NULL;mhz;NULL;5384;2016-05-18 17:38:31.850;2016-05-18 17:38:31.850;;;225.360;;225.360;
8602;frecuencia;NULL;NULL;mhz;NULL;5386;2016-05-18 17:44:37.600;2016-05-18 17:44:37.600;;;260.600;;260.600;
8603;frecuencia;NULL;NULL;mhz;NULL;5386;2016-05-18 17:44:37.600;2016-05-18 17:44:37.600;;;265.600;;265.600;
8604;frecuencia;NULL;NULL;mhz;NULL;5386;2016-05-18 17:44:37.600;2016-05-18 17:44:37.600;;;263.290;;263.290;
8620;frecuencia;NULL;NULL;mhz;NULL;5399;2016-05-18 18:02:19.167;2016-05-18 18:02:19.167;;;244.44;;244.44;
8623;frecuencia;NULL;NULL;mhz;NULL;5401;2016-05-18 18:03:25.307;2016-05-18 18:03:25.307;;;444.950;;444.950;
8624;frecuencia;NULL;NULL;mhz;NULL;5402;2016-05-18 18:04:10.743;2016-05-18 18:04:10.743;;;242.22;;242.22;
8625;frecuencia;NULL;NULL;mhz;NULL;5402;2016-05-18 18:04:10.743;2016-05-18 18:04:10.743;;;247.23;;247.23;
8635;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5411;2016-05-18 19:50:38.990;2016-05-18 19:50:38.990;;;45.48;;43.60;
8636;frecuencia;NULL;NULL;mhz;NULL;5412;2016-05-18 19:51:49.693;2016-05-18 19:51:49.693;;;137.800;;137.800;
8637;frecuencia;NULL;NULL;mhz;NULL;5412;2016-05-18 19:51:49.710;2016-05-18 19:51:49.710;;;137.125;;137.125;
8638;frecuencia;NULL;NULL;mhz;NULL;5412;2016-05-18 19:51:49.710;2016-05-18 19:51:49.710;;;137.825;;137.825;
8639;frecuencia;NULL;NULL;mhz;NULL;5413;2016-05-18 19:52:13.600;2016-05-18 19:52:13.600;;;267.025;;267.025;
8643;;NULL;NULL;mhz;NULL;5416;2016-05-18 19:56:17.757;2016-05-18 19:56:17.757;;;159.710;;159.710;
8646;;NULL;NULL;mhz;NULL;5418;2016-05-18 20:03:48.787;2016-05-18 20:03:48.787;;;;;;
8653;;NULL;NULL;mhz;NULL;5424;2016-05-18 20:29:57.620;2016-05-18 20:29:57.620;;;;;;
8667;frecuencia;NULL;NULL;mhz;NULL;5435;2016-05-18 21:21:06.283;2016-05-18 21:21:06.283;;;143.93;;143.93;
8680;;NULL;NULL;mhz;NULL;5445;2016-05-18 22:21:16.040;2016-05-18 22:21:16.040;;;;;;
8724;frecuencia;NULL;NULL;mhz;NULL;5475;2016-05-19 14:57:16.937;2016-05-19 14:57:16.937;;;243.69;;243.69;
8729;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5479;2016-05-19 15:03:49.110;2016-05-19 15:03:49.110;;;237.82;;;
8760;frecuencia;NULL;NULL;mhz;NULL;5492;2016-05-19 16:23:25.087;2016-05-19 16:23:25.087;;;240.72;;240.72;
8761;frecuencia;NULL;NULL;mhz;NULL;5492;2016-05-19 16:23:25.087;2016-05-19 16:23:25.087;;;235.71;;235.71;
8762;frecuencia;NULL;NULL;mhz;NULL;5492;2016-05-19 16:23:25.087;2016-05-19 16:23:25.087;;;239.19;;239.19;
8765;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5494;2016-05-19 16:41:39.700;2016-05-19 16:41:39.700;;;166.200;;163.980;
8773;frecuencia;NULL;NULL;mhz;NULL;5502;2016-05-19 17:16:13.937;2016-05-19 17:16:13.937;;;233.550;;233.550;
8797;frecuencia;NULL;NULL;mhz;NULL;5513;2016-05-19 19:31:11.627;2016-05-19 19:31:11.627;;;155.575;;155.575;
8799;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5515;2016-05-19 19:57:30.910;2016-05-19 19:57:30.910;;;161.750;;157.150;
8801;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5517;2016-05-19 20:04:00.927;2016-05-19 20:04:00.927;;;256.125;;251.175;
8809;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5525;2016-05-19 20:34:31.180;2016-05-19 20:34:31.180;;;143.015;;140.10;
8822;frecuencia;NULL;NULL;khz;NULL;5537;2016-05-19 21:56:22.253;2016-05-19 21:56:22.253;;;1580;;1580;
8823;frecuencia;NULL;NULL;khz;NULL;5538;2016-05-19 22:06:20.677;2016-05-19 22:06:20.677;;;1580;;1580;
8824;frecuencia;NULL;NULL;mhz;NULL;5538;2016-05-19 22:06:20.677;2016-05-19 22:06:20.677;;;1600;;1600;
8825;frecuencia;NULL;NULL;mhz;NULL;5538;2016-05-19 22:06:20.690;2016-05-19 22:06:20.690;;;101.5;;101.5;
8841;frecuencia;NULL;NULL;mhz;NULL;5549;2016-05-20 14:28:44.743;2016-05-20 14:28:44.743;;;258.675;;258.675;
8847;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5553;2016-05-20 14:39:25.087;2016-05-20 14:39:25.087;;;422.250;;427.250;
8853;frecuencia;NULL;NULL;mhz;NULL;5558;2016-05-20 14:57:58.247;2016-05-20 14:57:58.247;;;6.910;;6.910;
8857;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5560;2016-05-20 15:37:43.033;2016-05-20 15:37:43.033;;;444.3625;;449.3625;
8876;;NULL;NULL;mhz;NULL;5573;2016-05-20 16:23:37.353;2016-05-20 16:23:37.353;;;;;;
8886;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5581;2016-05-20 16:49:59.667;2016-05-20 16:49:59.667;;;165.625;;170.025;
8888;;NULL;NULL;mhz;NULL;5583;2016-05-20 17:09:52.373;2016-05-20 17:09:52.373;;;;;;
8889;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.387;2016-05-20 17:17:01.387;;;138.025;;142.4625;
8890;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.387;2016-05-20 17:17:01.387;;;139.050;;142.762;
8891;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.403;2016-05-20 17:17:01.403;;;139.5125;;139.5125;
8892;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.403;2016-05-20 17:17:01.403;;;139.550;;139.550;
8893;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.420;2016-05-20 17:17:01.420;;;139.5875;;139.5875;
8894;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.420;2016-05-20 17:17:01.420;;;139.6125;;139.6125;
8895;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.420;2016-05-20 17:17:01.420;;;139.650;;139.650;
8896;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.437;2016-05-20 17:17:01.437;;;139.7125;;139.7125;
8897;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.437;2016-05-20 17:17:01.437;;;139.7875;;139.7875;
8898;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.450;2016-05-20 17:17:01.450;;;139.9375;;139.9375;
8899;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.450;2016-05-20 17:17:01.450;;;139.9875;;139.9875;
8900;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.450;2016-05-20 17:17:01.450;;;140.0375;;140.0375;
8901;frecuencia;NULL;NULL;mhz;NULL;5584;2016-05-20 17:17:01.467;2016-05-20 17:17:01.467;;;161.9875;;161.9875;
8903;frecuencia;NULL;NULL;mhz;NULL;5586;2016-05-20 17:18:10.950;2016-05-20 17:18:10.950;;;149.120;;149.120;
8907;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5590;2016-05-20 17:19:39.217;2016-05-20 17:19:39.217;;;44.420;;40.360;
8908;frecuencia;NULL;NULL;mhz;NULL;5590;2016-05-20 17:19:39.217;2016-05-20 17:19:39.217;;;273.4125;;273.4125;
8912;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5594;2016-05-20 17:22:02.623;2016-05-20 17:22:02.623;;;157.16;;159.17;
8914;frecuencia;NULL;NULL;mhz;NULL;5596;2016-05-20 17:23:18.780;2016-05-20 17:23:18.780;;;154.34;;154.34;
8922;frecuencia_tx_rx;NULL;NULL;mhz;NULL;5600;2016-05-20 17:24:26.827;2016-05-20 17:24:26.827;;;225.1250;;230.1250;
